year,eq_primary,latitude,longitude
1968,7.2,39.4,143.1
1968,,33.3,132.2
1968,7.5,26.3,140.6
1968,7.5,16.5,-97.8
1968,5.7,15.5,-92.7
1968,7.3,43.586,146.701
1968,5.1,39.2,40.1
1968,5.0,39.1,46.1
1968,5.0,39.1,46.2
1968,6.9,-31.6,117.0
1968,7.7,-2.9,139.3
1968,6.2,10.5,-62.6
1968,5.3,42.1,19.3
1968,7.1,-41.7,172.0
1968,7.8,-5.5,153.2
1968,7.5,-3.4,143.3
1968,7.6,37.7,-29.4
1968,7.3,-30.8,-178.4
1968,5.1,37.8,13.2
1968,4.6,-0.6,34.4
1968,7.2,39.368,24.957
1968,7.6,1.4,126.2
1968,5.3,39.2,44.3
1968,6.3,32.0,130.6
1968,7.5,32.3,132.5
1968,4.9,36.08,5.07
1968,4.6,12.1,-86.2
1968,6.5,34.0,58.2
1968,6.6,41.8,32.3
1968,7.4,0.2,119.8
1968,7.3,16.5,122.2
1968,7.3,34.0,59.0
1968,6.0,37.9,13.1
1968,8.2,40.8,143.2
1969,5.6,37.1,57.9
1969,5.9,-11.9,-75.1
1969,6.2,-11.7,-75.1
1969,7.6,45.0,143.2
1969,,32.2,132.1
1969,5.6,39.2,28.5
1969,6.5,38.6,28.4
1969,5.1,39.2,28.6
1969,5.5,40.7,19.8
1969,4.2,-0.8,-78.3
1969,7.5,4.8,127.4
1969,7.7,2.1,94.6
1969,7.2,15.8,-59.7
1969,5.8,-33.1,19.6
1969,7.5,-7.9,158.9
1969,5.4,-6.6,146.9
1969,6.0,44.9,17.3
1969,6.4,44.9,17.2
1969,5.5,39.7,74.8
1969,4.7,43.2,12.4
1969,7.3,57.7,163.6
1969,6.2,11.9,41.21
1969,8.2,43.6,147.9
1969,7.8,36.017,-10.95
1969,4.8,38.467,-122.692
1969,6.3,41.45,79.367
1969,7.0,27.7,34.0
1969,7.4,-3.1,118.9
1969,6.3,-32.9,19.7
1969,7.4,38.2,119.4
1969,6.4,22.317,111.8
1970,6.0,-52.0,-73.8
1970,6.4,-22.28,-70.55
1970,6.0,-20.94,-69.81
1970,7.5,51.8,-131.0
1970,5.1,43.84,39.34
1970,5.7,39.1,28.7
1970,7.6,-59.1,157.8
1970,5.1,-44.64,173.62
1970,7.6,6.8,126.7
1970,7.5,-14.095,166.57
1970,6.0,57.5,-153.9
1970,7.0,32.2,131.7
1970,5.7,43.0,47.0
1970,6.6,6.2,-77.6
1970,4.8,38.6,44.7
1970,7.1,-1.5,-72.6
1970,5.4,21.7,73.0
1970,4.9,38.8,36.7
1970,5.5,44.0,16.0
1970,7.1,12.6,122.1
1970,7.3,15.78,121.71
1970,5.3,20.6,122.0
1970,7.3,-4.907,145.471
1970,6.7,37.8,55.9
1970,5.4,-9.9,-75.6
1970,7.6,-4.0,-80.7
1970,7.8,24.1,102.5
1970,6.5,43.0,47.1
1970,6.6,42.5,78.8
1970,7.9,-9.2,-78.8
1970,7.4,39.2,29.5
1971,7.1,51.4,-177.2
1971,5.7,51.5,179.1
1971,5.3,36.6,55.6
1971,5.1,29.8,51.9
1971,5.9,28.3,55.6
1971,5.3,36.3,52.7
1971,4.8,30.0,50.7
1971,6.3,-2.7,-77.4
1971,5.7,-14.1,-73.3
1971,6.3,-25.5,-69.2
1971,5.5,46.7,141.4
1971,6.6,46.4,141.2
1971,6.2,46.3,140.9
1971,6.1,46.4,141.1
1971,6.3,52.9,159.2
1971,7.8,56.0,163.3
1971,5.9,37.6,29.8
1971,6.7,38.8,40.5
1971,7.1,-15.5,167.2
1971,5.9,28.9,103.7
1971,5.2,44.8,10.3
1971,7.3,41.4,143.5
1971,7.1,46.5,141.2
1971,7.9,-5.5,153.9
1971,7.0,-6.5,146.6
1971,8.1,-3.1,139.7
1971,7.1,0.6,98.8
1971,7.9,-4.9,153.2
1971,6.1,18.0,-69.8
1971,5.2,-7.2,109.1
1971,6.5,34.412,-118.4
1971,7.8,-32.5,-71.2
1971,4.6,42.5,11.8
1972,4.5,29.7,50.9
1972,5.3,30.1,50.8
1972,6.1,-6.8,-76.8
1972,6.6,-30.5,-71.8
1972,5.4,-30.6,-71.0
1972,4.8,43.8,13.3
1972,4.4,43.8,13.3
1972,7.2,33.3,140.8
1972,5.3,46.0,-1.1
1972,6.0,37.9,22.4
1972,6.3,38.3,20.3
1972,7.6,22.6,122.1
1972,6.2,36.0,73.4
1972,7.8,3.9,124.3
1972,6.1,36.2,69.7
1972,7.1,-6.0,152.9
1972,7.0,-20.0,168.8
1972,7.6,56.82,-135.68
1972,7.5,22.5,122.3
1972,7.7,23.0,122.2
1972,7.4,6.5,126.6
1972,7.4,33.3,140.7
1972,6.9,23.6,121.6
1972,7.2,13.4,120.3
1972,6.9,28.4,52.8
1972,6.2,12.4,-86.1
1973,5.7,34.1,-119.0
1973,5.2,28.58,52.62
1973,5.5,30.57,52.89
1973,6.7,-32.5,-71.5
1973,7.5,35.18,86.48
1973,3.5,37.66,15.167
1973,5.5,38.9,20.44
1973,5.6,35.18,23.8
1973,6.2,18.27,-96.6
1973,6.6,43.2,146.6
1973,7.5,-14.46,166.6
1973,7.2,-15.12,166.9
1973,5.9,11.66,43.03
1973,5.5,-34.13,150.27
1973,7.5,-60.82,-21.55
1973,5.1,-39.58,176.57
1973,5.1,38.46,-28.31
1973,7.1,43.3,146.4
1973,6.5,10.679,-84.759
1973,7.5,13.4,122.8
1973,7.6,31.4,100.58
1973,7.7,43.2,145.8
1973,7.5,18.48,-103.0
1973,7.2,50.5,156.6
1973,6.5,4.956,-78.144
1973,6.5,19.936,-155.098
1974,5.4,28.0,55.8
1974,6.2,-0.28,12.92
1974,5.7,36.0,139.82
1974,6.7,43.2,146.7
1974,5.2,38.6,27.0
1974,5.0,6.89,-72.93
1974,7.3,7.75,-77.69
1974,6.7,45.14,94.03
1974,4.5,44.97,15.53
1974,6.1,10.56,-63.38
1974,7.0,-7.5,155.9
1974,7.1,-38.5,-73.4
1974,5.9,-22.124,-64.638
1974,5.5,31.6,119.2
1974,6.5,34.5,138.7
1974,6.2,35.1,72.9
1974,7.1,-7.4,155.6
1974,7.5,17.3,-62.0
1974,6.3,-12.3,-76.35
1974,8.1,-12.27,-77.79
1974,7.1,28.24,104.01
1975,7.6,53.11,173.5
1975,4.9,-18.672,178.464
1975,6.1,27.5,56.26
1975,5.0,31.599,51.037
1975,7.7,-38.18,-73.23
1975,5.8,33.0,131.1
1975,6.1,33.19,131.3
1975,7.8,-16.265,-172.467
1975,7.8,-24.894,-175.119
1975,5.2,42.89,46.99
1975,7.0,43.024,147.734
1975,6.7,40.42,26.14
1975,6.7,38.474,40.723
1975,6.1,10.04,-69.75
1975,6.1,13.843,144.754
1975,6.5,21.49,94.7
1975,7.7,-7.104,155.152
1975,6.9,-29.9,-71.3
1975,7.6,12.54,125.993
1975,7.7,35.997,-17.649
1975,6.0,42.06,-112.55
1975,5.6,39.439,-121.528
1975,7.7,19.451,-155.033
1975,6.8,32.46,78.43
1975,4.3,36.32,5.241
1975,5.9,-5.0,130.0
1975,5.6,-6.7,106.7
1975,5.5,38.628,21.798
1975,7.9,-6.59,155.054
1975,7.4,40.64,122.58
1976,6.2,33.8,59.15
1976,,39.0,44.0
1976,7.3,-20.52,-68.92
1976,5.9,46.32,13.13
1976,6.4,17.4,-100.64
1976,7.0,44.915,149.123
1976,4.8,41.13,43.01
1976,5.5,40.89,42.85
1976,4.9,37.7,28.89
1976,7.3,39.12,44.03
1976,6.7,0.78,-79.8
1976,6.4,66.16,-16.58
1976,6.2,4.96,118.31
1976,7.0,40.31,63.77
1976,7.0,40.38,63.47
1976,5.5,36.61,67.79
1976,6.1,36.51,71.04
1976,7.8,-29.208,-177.886
1976,8.0,-28.427,-177.657
1976,6.7,7.4,-78.1
1976,7.1,-4.517,139.918
1976,6.8,7.249,122.939
1976,7.4,39.664,118.401
1976,5.5,46.28,13.157
1976,6.0,46.302,13.197
1976,5.1,14.767,-91.061
1976,5.2,-27.953,26.653
1976,7.3,24.57,98.953
1976,7.4,24.531,98.71
1976,7.1,-4.603,140.091
1976,7.5,39.57,117.98
1976,6.5,46.356,13.275
1976,7.5,15.324,-89.101
1976,6.5,-8.17,114.888
1976,8.0,6.292,124.09
1977,,39.0,44.0
1977,4.9,36.73,55.04
1977,7.2,-22.878,-175.9
1977,7.2,-25.856,-175.406
1977,4.9,38.56,40.02
1977,5.1,42.11,23.97
1977,6.5,7.34,-76.3
1977,4.6,46.29,14.29
1977,5.2,-8.22,115.19
1977,6.0,0.45,100.02
1977,5.9,40.04,70.85
1977,5.5,-1.081,146.23
1977,7.6,-16.696,-172.095
1977,7.3,16.77,122.33
1977,7.6,-9.89,160.348
1977,7.5,-9.844,160.822
1977,5.9,31.98,50.68
1977,8.0,-11.085,118.464
1977,6.9,27.61,56.39
1977,5.4,38.934,44.38
1977,5.8,30.95,56.47
1977,6.8,-9.828,160.323
1977,8.1,-9.965,160.731
1977,7.5,45.777,26.703
1977,7.4,-31.03,-67.77
1978,5.6,34.35,-119.7
1978,7.0,-26.51,-70.54
1978,5.0,38.1,16.03
1978,5.7,38.391,15.066
1978,,,
1978,6.1,38.78,141.95
1978,4.9,35.1,132.6
1978,4.4,36.63,-6.871
1978,5.6,40.759,23.268
1978,6.6,17.03,-99.74
1978,6.7,44.026,149.002
1978,6.6,44.14,149.029
1978,6.8,44.209,148.971
1978,7.5,44.932,148.439
1978,7.6,44.244,148.862
1978,5.7,43.269,20.919
1978,7.4,22.282,121.512
1978,7.0,23.247,122.075
1978,4.5,39.69,39.79
1978,5.3,48.29,9.01
1978,5.9,29.926,66.302
1978,7.1,42.839,78.606
1978,6.8,39.35,72.61
1978,6.9,8.249,122.403
1978,7.7,-30.68,-177.36
1978,6.2,32.14,49.65
1978,7.7,16.01,-96.591
1978,7.5,44.592,146.581
1978,4.5,14.843,-91.022
1978,6.6,34.809,139.259
1978,7.8,33.386,57.434
1978,7.7,38.19,142.028
1978,6.4,40.739,23.229
1979,6.9,32.634,-115.324
1979,6.4,40.232,143.703
1979,5.6,34.53,24.437
1979,6.1,-30.812,117.179
1979,5.4,-8.299,115.934
1979,6.3,-8.39,115.889
1979,6.2,42.255,18.752
1979,5.3,41.956,19.023
1979,7.5,-46.675,165.707
1979,6.2,-4.98,145.577
1979,7.5,60.691,-141.671
1979,6.9,-16.76,-179.984
1979,6.8,33.897,59.472
1979,6.9,-16.39,-72.658
1979,5.9,41.145,108.129
1979,6.5,8.316,-82.943
1979,4.9,39.672,28.66
1979,4.7,14.321,-90.082
1979,6.8,13.833,-90.881
1979,5.8,-8.207,115.949
1979,6.2,-8.254,115.847
1979,6.6,33.918,59.741
1979,7.5,33.962,59.726
1979,6.0,34.033,59.817
1979,5.8,42.812,13.061
1979,5.2,39.536,20.398
1979,6.4,4.805,-76.217
1979,7.7,1.598,-79.358
1979,7.9,-1.679,136.04
1979,6.1,-7.656,108.252
1979,6.6,-3.299,102.712
1979,5.4,31.452,119.241
1979,7.6,17.813,-101.276
1979,6.9,42.096,19.209
1980,7.2,41.117,-124.253
1980,4.5,40.459,15.855
1980,4.0,39.203,22.729
1980,7.0,43.53,146.753
1980,5.6,-39.542,176.478
1980,7.5,-12.41,166.381
1980,7.9,-12.525,165.916
1980,4.8,32.834,75.629
1980,5.3,14.716,-91.317
1980,5.2,40.113,70.596
1980,6.1,37.6,-118.84
1980,5.1,38.174,-83.907
1980,5.4,37.19,50.201
1980,5.8,34.587,50.652
1980,5.2,34.503,50.59
1980,4.9,-13.347,-74.545
1980,4.9,32.913,75.633
1980,6.2,34.808,139.181
1980,6.0,35.45,139.964
1980,6.4,39.269,23.041
1980,6.4,32.22,-114.985
1980,6.4,18.211,-98.24
1980,5.8,43.294,20.837
1980,5.6,-1.948,-80.017
1980,5.0,8.045,-72.441
1980,6.4,15.888,-88.516
1980,5.8,-8.082,108.793
1980,6.9,38.727,-27.75
1980,5.9,37.855,-121.816
1980,5.2,46.214,-122.194
1980,6.9,40.914,15.366
1980,6.5,29.598,81.092
1980,7.7,36.195,1.354
1981,7.5,-33.134,-73.074
1981,6.9,38.64,142.75
1981,7.3,18.048,-102.084
1981,7.6,-48.786,164.357
1981,5.3,23.686,32.604
1981,4.6,41.051,14.601
1981,7.7,-14.96,-173.085
1981,7.5,39.243,25.227
1981,6.0,33.133,-115.65
1981,6.7,29.913,57.715
1981,4.8,-13.144,-74.376
1981,5.2,-13.166,-74.522
1981,6.8,30.927,101.098
1981,6.4,38.209,23.288
1981,5.6,39.481,20.699
1981,5.4,8.117,-72.527
1981,5.9,35.693,73.594
1981,4.0,29.856,66.962
1981,6.7,-4.576,139.232
1981,5.5,44.849,17.312
1981,7.1,30.013,57.794
1981,6.7,38.222,22.934
1982,4.4,43.164,12.586
1982,6.7,42.158,142.361
1982,6.8,36.194,141.702
1982,6.1,33.826,139.434
1982,7.7,-24.133,-175.864
1982,5.4,4.374,97.755
1982,6.4,-9.265,118.479
1982,7.5,-12.597,165.931
1982,4.6,36.785,105.55
1982,5.5,31.907,99.931
1982,4.5,46.975,-66.659
1982,7.1,13.752,124.358
1982,6.1,-12.69,-76.065
1982,6.3,6.946,94.002
1982,3.5,17.25,-93.21
1982,7.0,16.558,-98.358
1982,6.0,13.158,-87.589
1982,5.1,14.487,-89.121
1982,5.5,-6.863,106.936
1982,5.6,-8.375,120.577
1982,5.9,-8.405,123.08
1982,5.5,40.883,19.59
1982,6.6,36.148,69.011
1982,6.2,13.313,-89.339
1982,6.0,14.701,44.379
1983,5.9,40.249,138.948
1983,5.2,35.464,133.899
1983,7.2,38.026,20.228
1983,6.5,55.867,161.287
1983,5.1,43.246,20.859
1983,6.5,-4.843,-78.103
1983,5.6,40.025,75.26
1983,6.9,41.346,139.099
1983,5.3,35.5,139.07
1983,7.0,40.142,24.766
1983,6.5,-4.056,127.924
1983,4.7,41.959,21.54
1983,7.6,-6.852,72.11
1983,6.1,61.031,-147.286
1983,4.9,35.953,52.264
1983,5.0,36.948,49.18
1983,7.3,-26.535,-70.563
1983,6.2,39.945,75.135
1983,5.3,35.206,115.213
1983,5.0,44.689,10.317
1983,6.0,33.941,139.513
1983,6.2,38.294,20.262
1983,6.7,16.147,-95.232
1983,6.1,40.324,27.222
1983,4.2,30.349,67.84
1983,5.9,14.926,99.023
1983,6.6,5.723,94.722
1983,6.0,1.084,121.052
1983,6.1,1.131,120.858
1983,7.3,8.717,-83.123
1983,6.2,9.652,-83.688
1983,7.2,36.372,70.738
1983,6.5,18.231,120.86
1983,4.6,39.042,48.714
1983,7.6,-4.883,153.581
1983,7.3,43.974,-113.916
1983,6.7,19.43,-155.454
1983,6.2,11.866,-13.529
1983,5.2,38.841,70.727
1983,6.2,36.219,-120.317
1983,7.7,40.462,139.102
1983,6.9,40.33,42.187
1983,5.0,50.696,5.346
1983,4.9,2.461,-76.686
1983,6.4,-5.392,151.868
1984,5.5,31.448,140.036
1984,6.9,34.006,141.5
1984,7.0,44.117,148.192
1984,7.0,56.2,163.4
1984,4.7,52.878,-4.198
1984,5.1,42.375,-105.72
1984,5.4,38.396,22.094
1984,6.6,-2.823,118.806
1984,6.7,17.984,-69.338
1984,5.8,41.765,13.898
1984,5.2,41.831,13.961
1984,6.7,32.386,131.945
1984,4.7,43.314,20.957
1984,6.1,36.431,70.826
1984,5.2,1.761,99.075
1984,6.1,39.155,71.328
1984,7.0,40.32,63.35
1984,5.8,34.616,70.484
1984,7.5,-10.012,160.469
1984,6.6,-4.647,145.805
1984,5.1,42.967,17.734
1984,6.1,37.32,-121.698
1984,5.6,24.641,92.891
1984,4.5,37.013,21.757
1984,6.4,40.885,42.219
1984,5.3,40.545,42.403
1984,5.3,43.26,12.558
1984,6.1,35.789,137.488
1985,7.5,-34.131,-71.618
1985,7.6,-13.987,166.185
1985,7.6,-13.966,166.516
1985,4.3,37.688,15.068
1985,5.5,39.266,22.81
1985,5.9,36.46,6.761
1985,7.1,-1.639,134.911
1985,6.0,11.725,-85.838
1985,6.3,17.013,-62.448
1985,6.9,-9.829,159.854
1985,5.3,28.399,52.997
1985,6.1,-9.159,-78.887
1985,6.6,-32.663,-71.551
1985,5.8,25.926,102.871
1985,7.5,39.431,75.224
1985,7.6,17.802,-101.647
1985,4.2,40.31,42.307
1985,6.9,-33.053,-68.467
1985,4.5,15.299,-90.863
1985,6.2,-9.245,114.185
1985,6.3,-4.13,136.049
1985,5.0,41.581,22.254
1985,6.6,36.19,70.896
1985,6.5,7.758,123.544
1985,6.1,16.498,120.815
1985,7.1,-5.599,151.045
1985,7.2,-4.439,152.828
1985,8.0,-33.132,-71.708
1985,8.1,18.19,-102.533
1985,5.9,40.301,69.823
1986,6.4,52.327,-174.504
1986,5.8,37.014,22.176
1986,5.8,32.97,-117.869
1986,5.0,-33.071,-72.084
1986,4.8,36.93,22.175
1986,6.4,24.125,121.619
1986,7.8,23.901,121.574
1986,4.1,37.2,37.3
1986,4.5,27.727,66.65
1986,4.9,10.77,-69.428
1986,4.8,-30.546,28.737
1986,7.1,-4.448,143.943
1986,8.1,-28.117,-176.367
1986,8.0,51.52,-174.776
1986,6.0,34.0,-116.61
1986,6.2,37.537,-118.447
1986,5.6,29.962,51.582
1986,5.0,29.985,51.623
1986,5.3,-9.505,-77.512
1986,4.8,-5.494,-35.769
1986,5.9,37.993,37.806
1986,5.5,37.931,28.574
1986,5.6,43.274,25.912
1986,4.7,15.075,-92.072
1986,6.2,10.597,-62.928
1986,5.5,44.12,16.339
1986,4.6,-13.41,-71.785
1986,5.3,32.128,76.374
1986,5.7,41.431,43.737
1986,5.2,29.627,69.363
1986,5.0,-3.904,103.461
1986,6.9,45.547,26.316
1986,5.4,13.827,-89.118
1987,7.2,58.586,-143.27
1987,6.3,36.988,141.689
1987,5.1,37.447,137.865
1987,6.0,35.362,140.214
1987,7.3,-17.94,-172.225
1987,6.6,-14.074,167.828
1987,7.7,-58.893,158.513
1987,6.3,-10.717,162.33
1987,6.8,-7.288,154.371
1987,7.9,58.679,-142.786
1987,4.6,34.076,48.266
1987,6.4,-17.897,-70.931
1987,6.3,16.066,120.301
1987,5.2,8.047,125.41
1987,4.8,34.07,-118.1
1987,6.2,33.082,-115.775
1987,7.3,-24.388,-70.161
1987,6.9,-19.022,-69.991
1987,5.8,41.964,81.319
1987,5.9,41.529,79.318
1987,4.6,43.242,13.874
1987,6.7,32.034,131.837
1987,4.3,35.964,1.374
1987,6.2,-0.978,-78.05
1987,6.6,2.244,98.866
1987,6.5,-8.247,124.155
1987,7.6,-6.088,147.689
1987,7.7,-6.266,149.06
1987,5.1,-8.143,-77.954
1987,4.9,24.924,115.608
1987,5.7,34.061,-118.078
1987,7.2,0.083,-77.785
1987,6.6,-37.965,176.765
1988,5.7,30.89,50.194
1988,6.1,29.974,51.679
1988,6.4,23.181,99.439
1988,5.8,48.117,-71.183
1988,5.8,37.938,20.932
1988,5.8,41.246,19.63
1988,5.6,36.443,2.759
1988,6.3,-19.847,133.803
1988,6.7,-19.829,133.882
1988,5.0,37.18,71.811
1988,7.2,25.149,95.127
1988,6.8,-5.964,148.78
1988,4.3,-6.06,146.23
1988,5.3,37.938,-26.142
1988,7.8,57.262,-142.747
1988,6.7,-24.753,-70.433
1988,4.6,21.23,108.545
1988,5.7,23.902,121.598
1988,5.4,18.606,121.013
1988,6.6,12.399,124.537
1988,7.6,-10.258,160.896
1988,4.7,18.068,-76.597
1988,6.0,13.881,-90.45
1988,5.8,24.688,91.57
1988,6.2,12.376,121.067
1988,5.7,19.08,-67.256
1988,5.5,38.111,106.336
1988,7.3,22.789,99.611
1988,6.6,26.755,86.616
1988,6.8,40.987,44.185
1989,6.9,55.543,-156.835
1989,5.1,29.964,51.655
1989,4.7,30.96,51.421
1989,5.0,34.942,139.193
1989,6.6,39.571,143.333
1989,7.4,39.837,142.76
1989,6.8,16.773,-99.328
1989,5.0,43.522,45.362
1989,4.4,40.027,41.816
1989,5.7,36.788,2.448
1989,6.1,1.134,-79.616
1989,8.2,-52.341,160.568
1989,5.6,1.031,126.189
1989,6.2,-8.081,125.129
1989,5.8,-4.511,139.022
1989,5.2,11.038,-68.27
1989,5.1,21.861,89.763
1989,5.3,38.465,68.694
1989,4.4,18.986,-68.833
1989,5.4,-4.346,152.797
1989,5.7,39.112,-28.242
1989,5.9,29.892,57.718
1989,6.3,11.766,41.942
1989,6.1,19.362,-155.083
1989,5.8,30.167,50.921
1989,4.7,29.882,106.804
1989,6.0,-4.219,136.667
1989,7.5,8.337,126.729
1989,6.1,31.583,102.433
1989,5.3,39.893,113.884
1989,6.9,37.036,-121.883
1989,6.2,29.987,99.195
1989,5.6,23.553,99.526
1989,6.1,-13.702,34.42
1989,5.4,-32.967,151.619
1990,7.6,-22.122,175.163
1990,6.4,34.706,139.252
1990,6.5,33.267,138.643
1990,5.6,36.415,70.789
1990,4.0,-26.39,27.349
1990,7.5,15.125,147.596
1990,4.7,52.314,-2.985
1990,4.7,31.107,51.678
1990,5.3,36.636,49.799
1990,4.9,-6.062,-77.136
1990,7.1,5.121,32.145
1990,7.0,5.358,31.848
1990,5.9,41.004,22.3
1990,6.2,23.916,121.636
1990,6.3,23.722,121.627
1990,6.1,45.811,26.769
1990,6.3,27.398,65.719
1990,4.6,9.855,-84.327
1990,4.5,47.903,84.961
1990,6.3,37.034,72.942
1990,6.0,35.121,70.486
1990,6.6,9.755,124.694
1990,5.5,9.253,125.606
1990,4.2,-28.014,26.727
1990,7.5,-5.097,150.967
1990,6.5,-6.016,-77.229
1990,6.2,39.436,74.9
1990,5.4,40.775,15.766
1990,5.1,36.99,29.595
1990,6.4,-15.355,167.464
1990,6.1,28.925,66.331
1990,6.8,3.908,97.457
1990,7.0,9.919,-84.808
1990,6.1,47.963,84.961
1990,6.3,-40.296,176.064
1990,7.1,11.76,121.899
1990,5.6,43.853,16.633
1990,5.5,34.14,-117.7
1990,5.8,37.093,103.781
1990,4.4,-0.059,-78.449
1990,6.7,45.841,26.668
1990,7.6,1.186,122.857
1990,4.8,-6.904,108.12
1990,5.7,9.869,-84.302
1990,6.8,47.869,85.076
1990,4.6,40.854,73.553
1990,7.3,36.957,49.409
1990,6.7,28.251,55.462
1990,6.9,35.986,100.245
1990,5.3,37.3,15.438
1990,7.8,15.679,121.172
1991,5.7,48.268,154.328
1991,7.6,45.533,151.021
1991,4.5,39.984,42.875
1991,6.1,42.461,44.009
1991,6.7,58.427,-175.45
1991,7.2,-9.094,158.442
1991,6.4,-6.038,-77.13
1991,5.0,26.323,70.607
1991,3.8,44.885,6.76
1991,4.5,39.597,41.118
1991,4.9,42.565,43.349
1991,5.6,45.364,21.057
1991,4.5,5.865,116.746
1991,4.7,9.737,-84.054
1991,4.1,36.416,70.912
1991,7.1,23.613,95.901
1991,6.9,-9.929,159.139
1991,6.2,40.235,-124.348
1991,5.4,30.666,50.218
1991,5.0,36.924,49.603
1991,5.1,36.52,44.066
1991,4.7,-15.679,-71.574
1991,6.1,40.386,78.959
1991,5.5,39.887,113.923
1991,4.7,13.887,44.068
1991,6.2,9.542,-82.418
1991,5.6,44.888,22.407
1991,5.5,45.498,21.115
1991,6.4,4.554,-77.442
1991,5.2,10.045,-69.948
1991,5.6,-40.25,175.053
1991,6.7,-5.982,-77.094
1991,6.2,14.646,-90.986
1991,7.5,1.196,122.787
1991,6.5,-8.099,124.681
1991,5.1,37.457,68.273
1991,5.5,15.119,120.355
1991,5.1,34.262,-118.002
1991,7.0,30.78,78.774
1991,7.0,42.453,43.673
1991,7.6,9.685,-83.073
1991,6.4,35.993,70.423
1992,7.0,39.419,143.33
1992,6.3,32.536,141.641
1992,7.0,-11.122,165.239
1992,3.7,18.0,108.0
1992,7.0,-6.087,26.651
1992,5.6,35.106,139.644
1992,7.5,7.191,126.762
1992,6.3,33.961,-116.318
1992,6.7,34.203,-116.827
1992,5.4,36.705,-116.293
1992,7.0,19.613,-77.872
1992,4.6,31.726,50.778
1992,4.7,29.134,52.187
1992,7.0,6.845,-76.806
1992,7.4,7.075,-76.862
1992,6.0,33.377,71.317
1992,5.5,29.087,66.74
1992,4.4,-7.138,109.067
1992,7.1,40.368,-124.316
1992,7.6,34.201,-116.436
1992,5.3,29.778,31.144
1992,6.9,39.71,39.605
1992,7.8,-8.48,121.896
1992,7.7,11.727,-87.386
1992,6.2,41.019,72.429
1992,7.5,42.142,73.575
1992,5.2,51.153,5.798
1993,5.6,45.035,-122.607
1993,6.0,42.314,-122.012
1993,5.1,32.104,60.088
1993,5.1,30.692,50.886
1993,5.4,30.149,50.814
1993,6.3,-11.652,-76.53
1993,6.3,37.634,137.245
1993,6.3,41.985,139.839
1993,5.1,28.723,82.28
1993,5.6,38.224,21.756
1993,7.5,51.218,157.829
1993,6.6,-28.886,-176.819
1993,6.2,29.084,87.333
1993,5.6,39.263,75.533
1993,4.6,18.12,76.533
1993,5.5,15.385,31.69
1993,7.0,51.934,158.647
1993,5.8,9.821,-83.622
1993,6.4,-14.385,-178.252
1993,7.2,14.717,-92.645
1993,6.9,-5.889,146.02
1993,5.6,23.027,101.062
1993,6.2,18.066,76.451
1993,7.6,43.3,143.691
1993,7.7,42.851,139.197
1993,7.8,12.982,144.801
1994,7.6,-18.039,-178.413
1994,6.4,40.608,143.683
1994,7.3,43.905,147.916
1994,6.5,23.959,122.448
1994,6.6,-10.362,112.892
1994,6.5,-10.777,113.366
1994,6.1,-10.341,113.369
1994,6.1,36.901,67.163
1994,4.6,40.33,-76.037
1994,5.8,42.762,-110.976
1994,7.0,40.402,-125.68
1994,6.1,29.096,52.617
1994,5.7,36.028,100.104
1994,5.4,19.803,-72.799
1994,6.8,-42.963,171.658
1994,5.5,40.741,-124.31
1994,6.1,30.853,60.596
1994,5.3,20.524,109.33
1994,6.4,24.511,121.905
1994,8.2,-13.841,-67.553
1994,6.8,2.917,-76.057
1994,7.0,1.015,127.733
1994,7.8,-10.477,112.835
1994,6.8,-1.258,127.98
1994,7.1,13.525,121.067
1994,5.9,28.968,52.614
1994,8.3,43.773,147.321
1994,6.7,34.213,-118.537
1994,7.8,40.525,143.419
1994,6.2,0.593,30.037
1994,5.9,35.52,-0.106
1994,6.9,-4.967,104.302
1995,6.7,-28.906,-71.417
1995,5.4,37.925,139.186
1995,6.8,28.094,130.148
1995,7.4,-15.199,-173.529
1995,7.9,44.663,149.3
1995,7.1,-37.759,178.752
1995,7.2,12.059,125.58
1995,6.8,12.047,125.92
1995,7.7,-23.008,169.9
1995,6.0,65.17,-148.565
1995,7.1,27.929,130.175
1995,7.0,-2.75,-77.881
1995,6.9,-4.183,135.109
1995,6.9,-8.452,125.049
1995,7.7,-5.799,154.178
1995,8.0,-23.34,-70.294
1995,7.2,28.826,34.799
1995,5.9,35.046,32.279
1995,7.4,16.779,-98.597
1995,8.0,19.055,-104.205
1995,6.5,5.05,-72.916
1995,5.6,36.427,103.123
1995,6.8,21.966,99.196
1995,6.2,26.003,102.227
1995,6.9,34.583,135.018
1995,6.6,40.149,21.695
1995,6.5,38.401,22.283
1995,7.1,52.629,142.827
1995,6.4,38.063,30.134
1995,6.4,4.104,-76.622
1995,6.8,-2.045,101.436
1996,7.9,51.564,-177.632
1996,7.3,51.478,-176.847
1996,7.5,-9.593,-79.587
1996,6.9,-22.118,-113.436
1996,5.7,31.555,139.931
1996,6.6,30.568,131.093
1996,6.7,31.789,131.314
1996,7.1,15.978,-98.07
1996,6.8,21.898,121.498
1996,5.9,-1.036,-78.737
1996,6.7,31.885,131.468
1996,7.9,0.729,119.931
1996,8.2,-0.891,136.952
1996,7.2,-6.518,154.999
1996,6.3,39.993,76.696
1996,6.0,42.803,17.936
1996,7.7,-14.993,-75.675
1996,6.6,27.291,100.276
1996,6.0,40.774,109.661
1997,7.5,35.069,87.325
